model,draw,module,approving,veto_total,predicted_harmful,favorable_uncertainty_fail,neutral,invalid,near_zero_upper_abs_le_1e_10,both_means_negative,ce_negative_kl_nonnegative,ce_nonnegative_kl_negative,both_nonnegative,both_pass,only_ce_pass,only_kl_pass,neither_pass
mistral7b,draw2,model.layers.20.self_attn.o_proj,ce,28,5,23,0,0,0,5131,3068,3271,4914,0,28,39,16317
mistral7b,draw2,model.layers.20.self_attn.o_proj,kl,39,5,34,0,0,0,5131,3068,3271,4914,0,28,39,16317
mistral7b,draw3,model.layers.20.self_attn.o_proj,ce,22,4,18,0,0,0,5466,2820,2839,5259,0,22,17,16345
mistral7b,draw3,model.layers.20.self_attn.o_proj,kl,17,1,16,0,0,0,5466,2820,2839,5259,0,22,17,16345
mistral7b,draw4,model.layers.20.self_attn.o_proj,ce,29,7,22,0,0,0,5211,3069,3292,4812,0,29,54,16301
mistral7b,draw4,model.layers.20.self_attn.o_proj,kl,54,12,42,0,0,0,5211,3069,3292,4812,0,29,54,16301
mistral7b,seed0,model.layers.20.self_attn.q_proj,ce,30,4,26,0,0,0,4893,3223,3457,4811,2,30,40,16312
mistral7b,seed0,model.layers.20.self_attn.q_proj,kl,40,7,33,0,0,0,4893,3223,3457,4811,2,30,40,16312
mistral7b,draw1,model.layers.20.self_attn.q_proj,ce,22,3,19,0,0,0,4923,3223,3372,4866,0,22,23,16339
mistral7b,draw1,model.layers.20.self_attn.q_proj,kl,23,6,17,0,0,0,4923,3223,3372,4866,0,22,23,16339
mistral7b,draw2,model.layers.20.self_attn.q_proj,ce,31,5,26,0,0,0,5090,3127,3221,4946,0,31,20,16333
mistral7b,draw2,model.layers.20.self_attn.q_proj,kl,20,2,18,0,0,0,5090,3127,3221,4946,0,31,20,16333
mistral7b,draw3,model.layers.20.self_attn.q_proj,ce,26,4,22,0,0,0,5493,2749,2818,5324,0,26,12,16346
mistral7b,draw3,model.layers.20.self_attn.q_proj,kl,12,1,11,0,0,0,5493,2749,2818,5324,0,26,12,16346
mistral7b,draw4,model.layers.20.self_attn.q_proj,ce,27,7,20,0,0,0,5032,3210,3388,4754,2,27,35,16320
mistral7b,draw4,model.layers.20.self_attn.q_proj,kl,35,6,29,0,0,0,5032,3210,3388,4754,2,27,35,16320
mistral7b,seed0,model.layers.20.self_attn.v_proj,ce,14,4,10,0,0,0,1346,757,852,1141,0,14,27,4055
mistral7b,seed0,model.layers.20.self_attn.v_proj,kl,27,6,21,0,0,0,1346,757,852,1141,0,14,27,4055
mistral7b,draw1,model.layers.20.self_attn.v_proj,ce,14,1,13,0,0,0,1321,791,821,1163,1,14,23,4058
mistral7b,draw1,model.layers.20.self_attn.v_proj,kl,23,5,18,0,0,0,1321,791,821,1163,1,14,23,4058
mistral7b,draw2,model.layers.20.self_attn.v_proj,ce,14,0,14,0,0,0,1360,757,757,1222,0,14,25,4057
mistral7b,draw2,model.layers.20.self_attn.v_proj,kl,25,3,22,0,0,0,1360,757,757,1222,0,14,25,4057
mistral7b,draw3,model.layers.20.self_attn.v_proj,ce,6,1,5,0,0,0,1386,671,738,1301,0,6,8,4082
mistral7b,draw3,model.layers.20.self_attn.v_proj,kl,8,0,8,0,0,0,1386,671,738,1301,0,6,8,4082
mistral7b,draw4,model.layers.20.self_attn.v_proj,ce,12,1,11,0,0,0,1342,768,813,1173,0,12,25,4059
mistral7b,draw4,model.layers.20.self_attn.v_proj,kl,25,5,20,0,0,0,1342,768,813,1173,0,12,25,4059
mistral7b,seed0,model.layers.21.mlp.down_proj,ce,99,12,87,0,0,0,18221,10673,11251,17199,4,99,115,57126
mistral7b,seed0,model.layers.21.mlp.down_proj,kl,115,18,97,0,0,0,18221,10673,11251,17199,4,99,115,57126
mistral7b,draw1,model.layers.21.mlp.down_proj,ce,96,14,82,0,0,0,18118,10942,11397,16887,2,96,85,57161
mistral7b,draw1,model.layers.21.mlp.down_proj,kl,85,18,67,0,0,0,18118,10942,11397,16887,2,96,85,57161
mistral7b,draw2,model.layers.21.mlp.down_proj,ce,129,14,115,0,0,0,18275,10640,11220,17209,3,129,66,57146
mistral7b,draw2,model.layers.21.mlp.down_proj,kl,66,12,54,0,0,0,18275,10640,11220,17209,3,129,66,57146
mistral7b,draw3,model.layers.21.mlp.down_proj,ce,77,7,70,0,0,0,19497,9537,9687,18623,1,77,49,57217
mistral7b,draw3,model.layers.21.mlp.down_proj,kl,49,5,44,0,0,0,19497,9537,9687,18623,1,77,49,57217
mistral7b,draw4,model.layers.21.mlp.down_proj,ce,99,15,84,0,0,0,18029,10939,11682,16694,3,99,96,57146
mistral7b,draw4,model.layers.21.mlp.down_proj,kl,96,17,79,0,0,0,18029,10939,11682,16694,3,99,96,57146
mistral7b,seed0,model.layers.21.mlp.gate_proj,ce,88,12,76,0,0,0,18113,10818,11049,17364,1,88,87,57168
mistral7b,seed0,model.layers.21.mlp.gate_proj,kl,87,10,77,0,0,0,18113,10818,11049,17364,1,88,87,57168
mistral7b,draw1,model.layers.21.mlp.gate_proj,ce,91,16,75,0,0,0,18048,10802,11288,17206,3,91,72,57178
mistral7b,draw1,model.layers.21.mlp.gate_proj,kl,72,9,63,0,0,0,18048,10802,11288,17206,3,91,72,57178
mistral7b,draw2,model.layers.21.mlp.gate_proj,ce,86,10,76,0,0,0,18411,10584,10729,17620,2,86,45,57211
mistral7b,draw2,model.layers.21.mlp.gate_proj,kl,45,5,40,0,0,0,18411,10584,10729,17620,2,86,45,57211
mistral7b,draw3,model.layers.21.mlp.gate_proj,ce,63,6,57,0,0,0,19868,9073,9135,19268,1,63,24,57256
mistral7b,draw3,model.layers.21.mlp.gate_proj,kl,24,1,23,0,0,0,19868,9073,9135,19268,1,63,24,57256
mistral7b,draw4,model.layers.21.mlp.gate_proj,ce,83,17,66,0,0,0,17877,11092,11369,17006,3,83,65,57193
mistral7b,draw4,model.layers.21.mlp.gate_proj,kl,65,6,59,0,0,0,17877,11092,11369,17006,3,83,65,57193
mistral7b,seed0,model.layers.21.mlp.up_proj,ce,112,12,100,0,0,0,18124,10861,11303,17056,0,112,104,57128
mistral7b,seed0,model.layers.21.mlp.up_proj,kl,104,10,94,0,0,0,18124,10861,11303,17056,0,112,104,57128
mistral7b,draw1,model.layers.21.mlp.up_proj,ce,94,16,78,0,0,0,17943,11029,11465,16907,3,94,78,57169
mistral7b,draw1,model.layers.21.mlp.up_proj,kl,78,12,66,0,0,0,17943,11029,11465,16907,3,94,78,57169
mistral7b,draw2,model.layers.21.mlp.up_proj,ce,97,15,82,0,0,0,18286,10529,11001,17528,1,97,48,57198
mistral7b,draw2,model.layers.21.mlp.up_proj,kl,48,11,37,0,0,0,18286,10529,11001,17528,1,97,48,57198
mistral7b,draw3,model.layers.21.mlp.up_proj,ce,79,3,76,0,0,0,19777,9240,9614,18713,1,79,25,57239
mistral7b,draw3,model.layers.21.mlp.up_proj,kl,25,4,21,0,0,0,19777,9240,9614,18713,1,79,25,57239
mistral7b,draw4,model.layers.21.mlp.up_proj,ce,82,9,73,0,0,0,17841,11136,11694,16673,0,82,83,57179
mistral7b,draw4,model.layers.21.mlp.up_proj,kl,83,13,70,0,0,0,17841,11136,11694,16673,0,82,83,57179
mistral7b,seed0,model.layers.21.self_attn.k_proj,ce,4,0,4,0,0,0,1270,811,841,1174,0,4,8,4084
mistral7b,seed0,model.layers.21.self_attn.k_proj,kl,8,0,8,0,0,0,1270,811,841,1174,0,4,8,4084
mistral7b,draw1,model.layers.21.self_attn.k_proj,ce,9,0,9,0,0,0,1241,783,802,1270,0,9,13,4074
mistral7b,draw1,model.layers.21.self_attn.k_proj,kl,13,1,12,0,0,0,1241,783,802,1270,0,9,13,4074
mistral7b,draw2,model.layers.21.self_attn.k_proj,ce,3,0,3,0,0,0,1275,746,831,1244,0,3,10,4083
mistral7b,draw2,model.layers.21.self_attn.k_proj,kl,10,2,8,0,0,0,1275,746,831,1244,0,3,10,4083
mistral7b,draw3,model.layers.21.self_attn.k_proj,ce,3,1,2,0,0,0,1341,684,746,1325,0,3,8,4085
mistral7b,draw3,model.layers.21.self_attn.k_proj,kl,8,3,5,0,0,0,1341,684,746,1325,0,3,8,4085
mistral7b,draw4,model.layers.21.self_attn.k_proj,ce,7,3,4,0,0,0,1300,829,847,1120,0,7,16,4073
mistral7b,draw4,model.layers.21.self_attn.k_proj,kl,16,4,12,0,0,0,1300,829,847,1120,0,7,16,4073
mistral7b,seed0,model.layers.21.self_attn.o_proj,ce,33,5,28,0,0,0,5137,3138,3197,4912,1,33,33,16317
mistral7b,seed0,model.layers.21.self_attn.o_proj,kl,33,8,25,0,0,0,5137,3138,3197,4912,1,33,33,16317
mistral7b,draw1,model.layers.21.self_attn.o_proj,ce,36,10,26,0,0,0,5026,3294,3232,4832,0,36,32,16316
mistral7b,draw1,model.layers.21.self_attn.o_proj,kl,32,4,28,0,0,0,5026,3294,3232,4832,0,36,32,16316
mistral7b,draw2,model.layers.21.self_attn.o_proj,ce,19,3,16,0,0,0,5092,3094,3146,5052,0,19,14,16351
mistral7b,draw2,model.layers.21.self_attn.o_proj,kl,14,1,13,0,0,0,5092,3094,3146,5052,0,19,14,16351
mistral7b,draw3,model.layers.21.self_attn.o_proj,ce,17,5,12,0,0,0,5640,2604,2651,5489,0,17,7,16360
mistral7b,draw3,model.layers.21.self_attn.o_proj,kl,7,1,6,0,0,0,5640,2604,2651,5489,0,17,7,16360
mistral7b,draw4,model.layers.21.self_attn.o_proj,ce,27,7,20,0,0,0,5132,3148,3274,4830,0,27,36,16321
mistral7b,draw4,model.layers.21.self_attn.o_proj,kl,36,10,26,0,0,0,5132,3148,3274,4830,0,27,36,16321
mistral7b,seed0,model.layers.21.self_attn.q_proj,ce,22,3,19,0,0,0,5004,3224,3352,4804,1,22,21,16340
mistral7b,seed0,model.layers.21.self_attn.q_proj,kl,21,3,18,0,0,0,5004,3224,3352,4804,1,22,21,16340
mistral7b,draw1,model.layers.21.self_attn.q_proj,ce,29,5,24,0,0,0,5103,3155,3314,4812,0,29,31,16324
mistral7b,draw1,model.layers.21.self_attn.q_proj,kl,31,6,25,0,0,0,5103,3155,3314,4812,0,29,31,16324
mistral7b,draw2,model.layers.21.self_attn.q_proj,ce,27,3,24,0,0,0,5264,3095,3162,4863,1,27,33,16323
mistral7b,draw2,model.layers.21.self_attn.q_proj,kl,33,7,26,0,0,0,5264,3095,3162,4863,1,27,33,16323
mistral7b,draw3,model.layers.21.self_attn.q_proj,ce,15,1,14,0,0,0,5463,2699,2876,5346,0,15,22,16347
mistral7b,draw3,model.layers.21.self_attn.q_proj,kl,22,6,16,0,0,0,5463,2699,2876,5346,0,15,22,16347
mistral7b,draw4,model.layers.21.self_attn.q_proj,ce,27,3,24,0,0,0,4922,3297,3494,4671,0,27,38,16319
mistral7b,draw4,model.layers.21.self_attn.q_proj,kl,38,13,25,0,0,0,4922,3297,3494,4671,0,27,38,16319
mistral7b,seed0,model.layers.21.self_attn.v_proj,ce,5,1,4,0,0,0,1297,753,818,1228,0,5,30,4061
mistral7b,seed0,model.layers.21.self_attn.v_proj,kl,30,3,27,0,0,0,1297,753,818,1228,0,5,30,4061
mistral7b,draw1,model.layers.21.self_attn.v_proj,ce,8,0,8,0,0,0,1259,791,842,1204,0,8,20,4068
mistral7b,draw1,model.layers.21.self_attn.v_proj,kl,20,3,17,0,0,0,1259,791,842,1204,0,8,20,4068
mistral7b,draw2,model.layers.21.self_attn.v_proj,ce,12,1,11,0,0,0,1368,677,806,1245,0,12,9,4075
mistral7b,draw2,model.layers.21.self_attn.v_proj,kl,9,3,6,0,0,0,1368,677,806,1245,0,12,9,4075
mistral7b,draw3,model.layers.21.self_attn.v_proj,ce,10,1,9,0,0,0,1435,630,706,1325,0,10,10,4076
mistral7b,draw3,model.layers.21.self_attn.v_proj,kl,10,0,10,0,0,0,1435,630,706,1325,0,10,10,4076
mistral7b,draw4,model.layers.21.self_attn.v_proj,ce,6,1,5,0,0,0,1286,779,830,1201,1,6,21,4068
mistral7b,draw4,model.layers.21.self_attn.v_proj,kl,21,2,19,0,0,0,1286,779,830,1201,1,6,21,4068
mistral7b,seed0,model.layers.22.mlp.down_proj,ce,98,17,81,0,0,0,18090,11026,11315,16913,2,98,102,57142
mistral7b,seed0,model.layers.22.mlp.down_proj,kl,102,17,85,0,0,0,18090,11026,11315,16913,2,98,102,57142
mistral7b,draw1,model.layers.22.mlp.down_proj,ce,95,13,82,0,0,0,17959,10976,11480,16929,1,95,78,57170
mistral7b,draw1,model.layers.22.mlp.down_proj,kl,78,13,65,0,0,0,17959,10976,11480,16929,1,95,78,57170
mistral7b,draw2,model.layers.22.mlp.down_proj,ce,100,10,90,0,0,0,18367,10621,11045,17311,1,100,46,57197
mistral7b,draw2,model.layers.22.mlp.down_proj,kl,46,7,39,0,0,0,18367,10621,11045,17311,1,100,46,57197
mistral7b,draw3,model.layers.22.mlp.down_proj,ce,80,7,73,0,0,0,19547,9424,9627,18746,1,80,21,57242
mistral7b,draw3,model.layers.22.mlp.down_proj,kl,21,2,19,0,0,0,19547,9424,9627,18746,1,80,21,57242
mistral7b,draw4,model.layers.22.mlp.down_proj,ce,78,13,65,0,0,0,17844,11220,11683,16597,2,78,63,57201
mistral7b,draw4,model.layers.22.mlp.down_proj,kl,63,10,53,0,0,0,17844,11220,11683,16597,2,78,63,57201
mistral7b,seed0,model.layers.22.mlp.gate_proj,ce,103,12,91,0,0,0,18283,10705,11067,17289,2,103,79,57160
mistral7b,seed0,model.layers.22.mlp.gate_proj,kl,79,15,64,0,0,0,18283,10705,11067,17289,2,103,79,57160
mistral7b,draw1,model.layers.22.mlp.gate_proj,ce,103,12,91,0,0,0,17988,10846,11206,17304,2,103,85,57154
mistral7b,draw1,model.layers.22.mlp.gate_proj,kl,85,14,71,0,0,0,17988,10846,11206,17304,2,103,85,57154
mistral7b,draw2,model.layers.22.mlp.gate_proj,ce,84,9,75,0,0,0,18522,10292,10889,17641,0,84,41,57219
mistral7b,draw2,model.layers.22.mlp.gate_proj,kl,41,3,38,0,0,0,18522,10292,10889,17641,0,84,41,57219
mistral7b,draw3,model.layers.22.mlp.gate_proj,ce,62,2,60,0,0,0,19717,9161,9174,19292,0,62,17,57265
mistral7b,draw3,model.layers.22.mlp.gate_proj,kl,17,1,16,0,0,0,19717,9161,9174,19292,0,62,17,57265
mistral7b,draw4,model.layers.22.mlp.gate_proj,ce,100,10,90,0,0,0,17840,10963,11355,17186,2,100,70,57172
mistral7b,draw4,model.layers.22.mlp.gate_proj,kl,70,10,60,0,0,0,17840,10963,11355,17186,2,100,70,57172
mistral7b,seed0,model.layers.22.mlp.up_proj,ce,92,6,86,0,0,0,18097,10884,11391,16972,0,92,97,57155
mistral7b,seed0,model.layers.22.mlp.up_proj,kl,97,10,87,0,0,0,18097,10884,11391,16972,0,92,97,57155
mistral7b,draw1,model.layers.22.mlp.up_proj,ce,113,16,97,0,0,0,17984,10921,11411,17028,3,113,79,57149
mistral7b,draw1,model.layers.22.mlp.up_proj,kl,79,11,68,0,0,0,17984,10921,11411,17028,3,113,79,57149
mistral7b,draw2,model.layers.22.mlp.up_proj,ce,116,14,102,0,0,0,18387,10518,10946,17493,0,116,49,57179
mistral7b,draw2,model.layers.22.mlp.up_proj,kl,49,9,40,0,0,0,18387,10518,10946,17493,0,116,49,57179
mistral7b,draw3,model.layers.22.mlp.up_proj,ce,71,10,61,0,0,0,19830,9255,9513,18746,0,71,24,57249
mistral7b,draw3,model.layers.22.mlp.up_proj,kl,24,3,21,0,0,0,19830,9255,9513,18746,0,71,24,57249
mistral7b,draw4,model.layers.22.mlp.up_proj,ce,108,15,93,0,0,0,17962,11264,11607,16511,2,108,76,57158
mistral7b,draw4,model.layers.22.mlp.up_proj,kl,76,12,64,0,0,0,17962,11264,11607,16511,2,108,76,57158
mistral7b,seed0,model.layers.22.self_attn.k_proj,ce,7,0,7,0,0,0,1290,774,802,1230,0,7,10,4079
mistral7b,seed0,model.layers.22.self_attn.k_proj,kl,10,0,10,0,0,0,1290,774,802,1230,0,7,10,4079
mistral7b,draw1,model.layers.22.self_attn.k_proj,ce,4,0,4,0,0,0,1305,821,791,1179,0,4,6,4086
mistral7b,draw1,model.layers.22.self_attn.k_proj,kl,6,3,3,0,0,0,1305,821,791,1179,0,4,6,4086
mistral7b,draw2,model.layers.22.self_attn.k_proj,ce,7,1,6,0,0,0,1282,788,793,1233,0,7,10,4079
mistral7b,draw2,model.layers.22.self_attn.k_proj,kl,10,1,9,0,0,0,1282,788,793,1233,0,7,10,4079
mistral7b,draw3,model.layers.22.self_attn.k_proj,ce,4,0,4,0,0,0,1380,661,694,1361,0,4,2,4090
mistral7b,draw3,model.layers.22.self_attn.k_proj,kl,2,0,2,0,0,0,1380,661,694,1361,0,4,2,4090
mistral7b,draw4,model.layers.22.self_attn.k_proj,ce,4,0,4,0,0,0,1196,841,872,1187,0,4,11,4081
mistral7b,draw4,model.layers.22.self_attn.k_proj,kl,11,3,8,0,0,0,1196,841,872,1187,0,4,11,4081
mistral7b,seed0,model.layers.22.self_attn.o_proj,ce,26,1,25,0,0,0,5150,2979,3236,5019,0,26,50,16308
mistral7b,seed0,model.layers.22.self_attn.o_proj,kl,50,12,38,0,0,0,5150,2979,3236,5019,0,26,50,16308
mistral7b,draw1,model.layers.22.self_attn.o_proj,ce,27,4,23,0,0,0,5140,3170,3239,4835,1,27,45,16311
mistral7b,draw1,model.layers.22.self_attn.o_proj,kl,45,6,39,0,0,0,5140,3170,3239,4835,1,27,45,16311
mistral7b,draw2,model.layers.22.self_attn.o_proj,ce,22,2,20,0,0,0,5284,2970,3055,5075,0,22,32,16330
mistral7b,draw2,model.layers.22.self_attn.o_proj,kl,32,6,26,0,0,0,5284,2970,3055,5075,0,22,32,16330
mistral7b,draw3,model.layers.22.self_attn.o_proj,ce,16,2,14,0,0,0,5661,2603,2570,5550,0,16,19,16349
mistral7b,draw3,model.layers.22.self_attn.o_proj,kl,19,4,15,0,0,0,5661,2603,2570,5550,0,16,19,16349
mistral7b,draw4,model.layers.22.self_attn.o_proj,ce,22,1,21,0,0,0,5141,3179,3186,4878,1,22,56,16305
mistral7b,draw4,model.layers.22.self_attn.o_proj,kl,56,17,39,0,0,0,5141,3179,3186,4878,1,22,56,16305
mistral7b,seed0,model.layers.22.self_attn.q_proj,ce,26,3,23,0,0,0,5061,3155,3310,4858,1,26,32,16325
mistral7b,seed0,model.layers.22.self_attn.q_proj,kl,32,2,30,0,0,0,5061,3155,3310,4858,1,26,32,16325
mistral7b,draw1,model.layers.22.self_attn.q_proj,ce,25,7,18,0,0,0,5066,3261,3218,4839,1,25,20,16338
mistral7b,draw1,model.layers.22.self_attn.q_proj,kl,20,7,13,0,0,0,5066,3261,3218,4839,1,25,20,16338
mistral7b,draw2,model.layers.22.self_attn.q_proj,ce,23,2,21,0,0,0,5196,3019,3103,5066,1,23,21,16339
mistral7b,draw2,model.layers.22.self_attn.q_proj,kl,21,6,15,0,0,0,5196,3019,3103,5066,1,23,21,16339
mistral7b,draw3,model.layers.22.self_attn.q_proj,ce,23,5,18,0,0,0,5618,2631,2595,5540,0,23,11,16350
mistral7b,draw3,model.layers.22.self_attn.q_proj,kl,11,4,7,0,0,0,5618,2631,2595,5540,0,23,11,16350
mistral7b,draw4,model.layers.22.self_attn.q_proj,ce,22,6,16,0,0,0,4836,3346,3409,4793,0,22,30,16332
mistral7b,draw4,model.layers.22.self_attn.q_proj,kl,30,9,21,0,0,0,4836,3346,3409,4793,0,22,30,16332
mistral7b,seed0,model.layers.22.self_attn.v_proj,ce,9,2,7,0,0,0,1321,728,794,1253,2,9,35,4050
mistral7b,seed0,model.layers.22.self_attn.v_proj,kl,35,5,30,0,0,0,1321,728,794,1253,2,9,35,4050
mistral7b,draw1,model.layers.22.self_attn.v_proj,ce,10,1,9,0,0,0,1284,746,770,1296,3,10,13,4070
mistral7b,draw1,model.layers.22.self_attn.v_proj,kl,13,2,11,0,0,0,1284,746,770,1296,3,10,13,4070
mistral7b,draw2,model.layers.22.self_attn.v_proj,ce,6,1,5,0,0,0,1402,650,756,1288,2,6,15,4073
mistral7b,draw2,model.layers.22.self_attn.v_proj,kl,15,2,13,0,0,0,1402,650,756,1288,2,6,15,4073
mistral7b,draw3,model.layers.22.self_attn.v_proj,ce,4,0,4,0,0,0,1499,599,644,1354,0,4,7,4085
mistral7b,draw3,model.layers.22.self_attn.v_proj,kl,7,0,7,0,0,0,1499,599,644,1354,0,4,7,4085
mistral7b,draw4,model.layers.22.self_attn.v_proj,ce,11,3,8,0,0,0,1302,790,802,1202,0,11,28,4057
mistral7b,draw4,model.layers.22.self_attn.v_proj,kl,28,4,24,0,0,0,1302,790,802,1202,0,11,28,4057
mistral7b,seed0,model.layers.23.mlp.down_proj,ce,90,11,79,0,0,0,18274,10825,11228,17017,2,90,90,57162
mistral7b,seed0,model.layers.23.mlp.down_proj,kl,90,10,80,0,0,0,18274,10825,11228,17017,2,90,90,57162
mistral7b,draw1,model.layers.23.mlp.down_proj,ce,87,11,76,0,0,0,17739,10963,11582,17060,1,87,65,57191
mistral7b,draw1,model.layers.23.mlp.down_proj,kl,65,9,56,0,0,0,17739,10963,11582,17060,1,87,65,57191
mistral7b,draw2,model.layers.23.mlp.down_proj,ce,120,18,102,0,0,0,18230,10584,11027,17503,1,120,61,57162
mistral7b,draw2,model.layers.23.mlp.down_proj,kl,61,13,48,0,0,0,18230,10584,11027,17503,1,120,61,57162
mistral7b,draw3,model.layers.23.mlp.down_proj,ce,77,7,70,0,0,0,19717,9440,9540,18647,3,77,20,57244
mistral7b,draw3,model.layers.23.mlp.down_proj,kl,20,2,18,0,0,0,19717,9440,9540,18647,3,77,20,57244
mistral7b,draw4,model.layers.23.mlp.down_proj,ce,90,21,69,0,0,0,17979,11120,11527,16718,3,90,74,57177
mistral7b,draw4,model.layers.23.mlp.down_proj,kl,74,10,64,0,0,0,17979,11120,11527,16718,3,90,74,57177
mistral7b,seed0,model.layers.23.mlp.gate_proj,ce,86,9,77,0,0,0,18397,10581,11129,17237,2,86,94,57162
mistral7b,seed0,model.layers.23.mlp.gate_proj,kl,94,14,80,0,0,0,18397,10581,11129,17237,2,86,94,57162
mistral7b,draw1,model.layers.23.mlp.gate_proj,ce,102,10,92,0,0,0,18280,10691,11072,17301,1,102,69,57172
mistral7b,draw1,model.layers.23.mlp.gate_proj,kl,69,7,62,0,0,0,18280,10691,11072,17301,1,102,69,57172
mistral7b,draw2,model.layers.23.mlp.gate_proj,ce,92,11,81,0,0,0,18664,10129,10759,17792,2,92,41,57209
mistral7b,draw2,model.layers.23.mlp.gate_proj,kl,41,8,33,0,0,0,18664,10129,10759,17792,2,92,41,57209
mistral7b,draw3,model.layers.23.mlp.gate_proj,ce,63,8,55,0,0,0,19971,8970,9350,19053,1,63,27,57253
mistral7b,draw3,model.layers.23.mlp.gate_proj,kl,27,0,27,0,0,0,19971,8970,9350,19053,1,63,27,57253
mistral7b,draw4,model.layers.23.mlp.gate_proj,ce,105,18,87,0,0,0,18017,11046,11246,17035,3,105,72,57164
mistral7b,draw4,model.layers.23.mlp.gate_proj,kl,72,14,58,0,0,0,18017,11046,11246,17035,3,105,72,57164
mistral7b,seed0,model.layers.23.mlp.up_proj,ce,93,2,91,0,0,0,18296,10668,11112,17268,1,93,71,57179
mistral7b,seed0,model.layers.23.mlp.up_proj,kl,71,13,58,0,0,0,18296,10668,11112,17268,1,93,71,57179
mistral7b,draw1,model.layers.23.mlp.up_proj,ce,95,13,82,0,0,0,17830,10940,11404,17170,1,95,70,57178
mistral7b,draw1,model.layers.23.mlp.up_proj,kl,70,10,60,0,0,0,17830,10940,11404,17170,1,95,70,57178
mistral7b,draw2,model.layers.23.mlp.up_proj,ce,74,11,63,0,0,0,18258,10472,11054,17560,3,74,58,57209
mistral7b,draw2,model.layers.23.mlp.up_proj,kl,58,10,48,0,0,0,18258,10472,11054,17560,3,74,58,57209
mistral7b,draw3,model.layers.23.mlp.up_proj,ce,79,6,73,0,0,0,19705,9168,9568,18903,4,79,21,57240
mistral7b,draw3,model.layers.23.mlp.up_proj,kl,21,3,18,0,0,0,19705,9168,9568,18903,4,79,21,57240
mistral7b,draw4,model.layers.23.mlp.up_proj,ce,83,12,71,0,0,0,17790,11236,11364,16954,0,83,70,57191
mistral7b,draw4,model.layers.23.mlp.up_proj,kl,70,9,61,0,0,0,17790,11236,11364,16954,0,83,70,57191
mistral7b,seed0,model.layers.23.self_attn.k_proj,ce,6,1,5,0,0,0,1248,809,843,1196,0,6,18,4072
mistral7b,seed0,model.layers.23.self_attn.k_proj,kl,18,3,15,0,0,0,1248,809,843,1196,0,6,18,4072
mistral7b,draw1,model.layers.23.self_attn.k_proj,ce,3,0,3,0,0,0,1302,813,813,1168,1,3,27,4065
mistral7b,draw1,model.layers.23.self_attn.k_proj,kl,27,7,20,0,0,0,1302,813,813,1168,1,3,27,4065
mistral7b,draw2,model.layers.23.self_attn.k_proj,ce,4,1,3,0,0,0,1313,767,778,1238,0,4,8,4084
mistral7b,draw2,model.layers.23.self_attn.k_proj,kl,8,1,7,0,0,0,1313,767,778,1238,0,4,8,4084
mistral7b,draw3,model.layers.23.self_attn.k_proj,ce,7,0,7,0,0,0,1372,676,737,1311,0,7,7,4082
mistral7b,draw3,model.layers.23.self_attn.k_proj,kl,7,4,3,0,0,0,1372,676,737,1311,0,7,7,4082
mistral7b,draw4,model.layers.23.self_attn.k_proj,ce,4,0,4,0,0,0,1254,805,876,1161,0,4,13,4079
mistral7b,draw4,model.layers.23.self_attn.k_proj,kl,13,2,11,0,0,0,1254,805,876,1161,0,4,13,4079
mistral7b,seed0,model.layers.23.self_attn.o_proj,ce,26,5,21,0,0,0,5168,3161,3286,4769,2,26,73,16283
mistral7b,seed0,model.layers.23.self_attn.o_proj,kl,73,15,58,0,0,0,5168,3161,3286,4769,2,26,73,16283
mistral7b,draw1,model.layers.23.self_attn.o_proj,ce,28,3,25,0,0,0,5010,3219,3342,4813,3,28,52,16301
mistral7b,draw1,model.layers.23.self_attn.o_proj,kl,52,10,42,0,0,0,5010,3219,3342,4813,3,28,52,16301
mistral7b,draw2,model.layers.23.self_attn.o_proj,ce,27,2,25,0,0,0,5168,2992,3057,5167,0,27,30,16327
mistral7b,draw2,model.layers.23.self_attn.o_proj,kl,30,4,26,0,0,0,5168,2992,3057,5167,0,27,30,16327
mistral7b,draw3,model.layers.23.self_attn.o_proj,ce,18,0,18,0,0,0,5654,2641,2771,5318,0,18,18,16348
mistral7b,draw3,model.layers.23.self_attn.o_proj,kl,18,3,15,0,0,0,5654,2641,2771,5318,0,18,18,16348
mistral7b,draw4,model.layers.23.self_attn.o_proj,ce,30,5,25,0,0,0,4923,3218,3316,4927,1,30,42,16311
mistral7b,draw4,model.layers.23.self_attn.o_proj,kl,42,13,29,0,0,0,4923,3218,3316,4927,1,30,42,16311
mistral7b,seed0,model.layers.23.self_attn.q_proj,ce,23,3,20,0,0,0,4976,3235,3274,4899,3,23,37,16321
mistral7b,seed0,model.layers.23.self_attn.q_proj,kl,37,8,29,0,0,0,4976,3235,3274,4899,3,23,37,16321
mistral7b,draw1,model.layers.23.self_attn.q_proj,ce,34,8,26,0,0,0,4985,3246,3362,4791,2,34,30,16318
mistral7b,draw1,model.layers.23.self_attn.q_proj,kl,30,5,25,0,0,0,4985,3246,3362,4791,2,34,30,16318
mistral7b,draw2,model.layers.23.self_attn.q_proj,ce,24,6,18,0,0,0,5103,3117,3248,4916,2,24,23,16335
mistral7b,draw2,model.layers.23.self_attn.q_proj,kl,23,3,20,0,0,0,5103,3117,3248,4916,2,24,23,16335
